pickup_datetime,dropoff_datetime,pickup_region,dropoff_region,fare_amount,trip_distance
2024-06-10 04:15:22,2024-06-10 04:29:22,海淀区,朝阳区,33.6,10.0
2024-06-08 08:30:32,2024-06-08 08:44:32,朝阳区,西城区,34.5,11.1
2024-06-19 17:36:50,2024-06-19 17:52:50,海淀区,顺义区,29.2,8.6
2024-06-21 18:39:50,2024-06-21 18:57:50,房山区,门头沟区,31.6,10.3
2024-06-10 08:52:01,2024-06-10 09:05:01,昌平区,大兴区,24.1,7.2
2024-06-03 18:55:36,2024-06-03 19:23:36,海淀区,西城区,33.7,10.9
2024-06-09 18:31:24,2024-06-09 18:50:24,门头沟区,石景山区,18.3,4.2
2024-06-05 16:19:37,2024-06-05 16:28:37,朝阳区,大兴区,17.7,3.5
2024-06-02 13:50:37,2024-06-02 13:53:37,朝阳区,门头沟区,13.8,1.0
2024-06-15 14:06:46,2024-06-15 14:18:46,海淀区,海淀区,28.1,7.5
2024-06-13 12:35:05,2024-06-13 12:59:05,房山区,石景山区,36.2,11.5
2024-06-24 08:48:59,2024-06-24 09:11:59,海淀区,门头沟区,32.3,11.2
2024-06-25 15:14:51,2024-06-25 15:27:51,大兴区,昌平区,19.9,5.2
2024-06-10 04:40:06,2024-06-10 05:09:06,东城区,海淀区,35.4,10.9
2024-06-08 19:16:44,2024-06-08 19:23:44,海淀区,石景山区,17.2,4.7
2024-06-03 11:03:54,2024-06-03 11:20:54,丰台区,西城区,31.7,9.9
2024-06-23 17:11:26,2024-06-23 17:24:26,石景山区,顺义区,23.0,6.7
2024-06-11 07:05:01,2024-06-11 07:32:01,朝阳区,东城区,28.9,9.8
2024-06-17 12:53:02,2024-06-17 13:11:02,朝阳区,房山区,26.2,6.6
2024-06-26 16:18:19,2024-06-26 17:13:19,朝阳区,石景山区,44.3,15.2
2024-06-27 15:43:02,2024-06-27 16:09:02,西城区,房山区,45.1,16.6
2024-06-24 12:04:38,2024-06-24 12:35:38,朝阳区,丰台区,33.5,10.8
2024-06-27 16:43:05,2024-06-27 16:54:05,海淀区,大兴区,24.5,6.4
2024-06-23 01:27:09,2024-06-23 01:43:09,西城区,石景山区,27.5,8.6
2024-06-05 09:57:55,2024-06-05 10:25:55,石景山区,东城区,40.4,14.8
2024-06-26 07:53:02,2024-06-26 08:31:02,海淀区,海淀区,53.6,19.1
2024-06-08 15:40:00,2024-06-08 15:57:00,门头沟区,海淀区,22.5,6.1
2024-06-10 16:53:17,2024-06-10 17:05:17,海淀区,房山区,33.2,10.7
2024-06-14 00:41:16,2024-06-14 00:57:16,朝阳区,门头沟区,26.0,7.5
2024-06-16 16:12:18,2024-06-16 16:34:18,昌平区,东城区,31.0,10.8
2024-06-07 17:45:37,2024-06-07 17:59:37,朝阳区,丰台区,24.4,6.6
2024-06-01 10:57:53,2024-06-01 11:12:53,西城区,大兴区,29.8,9.7
2024-06-17 17:59:09,2024-06-17 18:17:09,朝阳区,房山区,29.2,8.2
2024-06-29 21:19:46,2024-06-29 21:24:46,西城区,海淀区,18.5,3.4
2024-06-17 21:45:35,2024-06-17 22:44:35,东城区,海淀区,43.5,14.8
2024-06-06 21:18:05,2024-06-06 21:36:05,朝阳区,海淀区,28.6,8.8
2024-07-01 18:24:01,2024-07-01 18:30:01,朝阳区,丰台区,17.0,3.5
2024-06-23 17:00:32,2024-06-23 17:23:32,丰台区,大兴区,38.3,12.1
2024-06-01 09:46:56,2024-06-01 09:51:56,东城区,昌平区,16.2,2.1
2024-06-28 17:12:05,2024-06-28 17:34:05,通州区,东城区,27.3,7.8
2024-06-23 11:15:55,2024-06-23 12:14:55,门头沟区,石景山区,30.0,9.9
2024-06-06 12:07:00,2024-06-06 12:27:00,东城区,朝阳区,29.8,8.6
2024-07-01 19:31:33,2024-07-01 19:36:33,朝阳区,海淀区,14.1,2.7
2024-06-20 08:55:23,2024-06-20 09:12:23,朝阳区,昌平区,34.2,12.2
2024-06-18 15:50:06,2024-06-18 16:05:06,昌平区,石景山区,35.7,11.1
2024-06-17 23:06:38,2024-06-17 23:35:38,房山区,丰台区,36.7,12.1
2024-06-01 18:45:53,2024-06-01 18:54:53,石景山区,石景山区,20.1,4.1
2024-06-11 09:06:33,2024-06-11 09:43:33,西城区,丰台区,35.2,10.5
2024-06-05 13:32:55,2024-06-05 14:00:55,丰台区,门头沟区,27.3,9.0
2024-06-28 08:08:59,2024-06-28 08:19:59,顺义区,顺义区,21.9,5.3
2024-06-23 09:19:33,2024-06-23 09:22:33,东城区,丰台区,13.5,1.5
2024-06-30 19:36:50,2024-06-30 19:55:50,海淀区,大兴区,30.5,8.7
2024-06-30 17:28:59,2024-06-30 17:46:59,朝阳区,大兴区,22.5,6.3
2024-06-19 18:34:39,2024-06-19 19:05:39,东城区,东城区,34.8,11.9
2024-06-19 17:21:55,2024-06-19 17:46:55,通州区,海淀区,25.4,6.8
2024-06-08 11:07:26,2024-06-08 11:12:26,通州区,通州区,15.8,2.5
2024-06-13 08:36:59,2024-06-13 08:53:59,朝阳区,海淀区,33.7,10.9
2024-06-15 15:54:33,2024-06-15 16:25:33,昌平区,西城区,43.8,14.9
2024-06-29 17:17:01,2024-06-29 17:31:01,海淀区,房山区,34.6,11.1
2024-06-07 15:18:07,2024-06-07 15:21:07,海淀区,西城区,15.0,1.0
2024-06-27 15:14:01,2024-06-27 15:53:01,海淀区,大兴区,39.0,13.6
2024-06-03 23:13:35,2024-06-03 23:16:35,通州区,昌平区,14.0,1.2
2024-06-20 18:02:24,2024-06-20 18:20:24,顺义区,通州区,37.5,13.0
2024-06-16 13:45:43,2024-06-16 14:10:43,西城区,通州区,45.8,15.5
2024-06-23 07:51:48,2024-06-23 07:54:48,顺义区,通州区,13.4,1.8
2024-06-23 12:58:27,2024-06-23 13:21:27,朝阳区,通州区,34.7,11.5
2024-06-12 17:09:54,2024-06-12 17:23:54,海淀区,朝阳区,22.8,6.7
2024-06-30 18:54:12,2024-06-30 19:13:12,朝阳区,顺义区,37.3,12.1
2024-06-15 07:50:54,2024-06-15 08:00:54,顺义区,海淀区,17.5,3.8
2024-06-15 15:15:18,2024-06-15 15:27:18,房山区,房山区,26.7,8.0
2024-06-14 07:04:29,2024-06-14 07:21:29,大兴区,丰台区,37.2,11.6
2024-06-10 15:35:22,2024-06-10 15:42:22,海淀区,门头沟区,18.6,4.0
2024-06-14 11:28:17,2024-06-14 11:56:17,门头沟区,朝阳区,31.0,9.9
2024-06-14 16:08:04,2024-06-14 16:29:04,丰台区,丰台区,42.1,14.8
2024-06-27 08:27:15,2024-06-27 09:07:15,石景山区,石景山区,59.3,21.1
2024-06-16 12:00:08,2024-06-16 12:15:08,石景山区,东城区,35.5,12.7
2024-06-02 11:55:24,2024-06-02 12:12:24,海淀区,门头沟区,26.1,7.2
2024-06-03 17:25:36,2024-06-03 17:38:36,海淀区,门头沟区,28.7,8.9
2024-06-20 21:18:14,2024-06-20 21:27:14,海淀区,石景山区,25.8,7.8
2024-06-24 18:16:43,2024-06-24 18:40:43,朝阳区,朝阳区,46.7,16.9
2024-06-05 08:00:53,2024-06-05 08:15:53,朝阳区,通州区,27.3,7.1
2024-06-27 08:20:43,2024-06-27 08:24:43,顺义区,朝阳区,16.9,2.6
2024-06-18 14:26:51,2024-06-18 15:01:51,东城区,昌平区,30.4,10.0
2024-06-18 09:51:36,2024-06-18 10:04:36,通州区,昌平区,26.1,8.6
2024-06-19 13:29:16,2024-06-19 14:06:16,通州区,朝阳区,32.3,10.2
2024-06-29 18:46:04,2024-06-29 19:05:04,朝阳区,大兴区,25.6,8.4
2024-07-01 11:35:01,2024-07-01 12:01:01,朝阳区,朝阳区,29.9,9.8
2024-06-20 19:36:09,2024-06-20 19:50:09,通州区,通州区,20.8,6.4
2024-06-19 06:27:22,2024-06-19 06:46:22,海淀区,门头沟区,31.6,10.2
2024-06-02 11:05:25,2024-06-02 11:28:25,朝阳区,昌平区,43.3,14.0
2024-06-12 19:30:46,2024-06-12 20:17:46,东城区,丰台区,47.6,16.3
2024-06-17 13:05:43,2024-06-17 13:11:43,石景山区,丰台区,18.9,4.0
2024-06-08 17:13:07,2024-06-08 17:26:07,西城区,房山区,29.6,9.7
2024-06-04 08:42:08,2024-06-04 09:02:08,丰台区,海淀区,24.3,7.8
2024-06-29 07:03:24,2024-06-29 07:24:24,丰台区,昌平区,39.7,13.5
2024-06-16 18:26:49,2024-06-16 18:42:49,房山区,朝阳区,31.7,9.3
2024-06-06 11:28:42,2024-06-06 11:50:42,西城区,大兴区,34.4,10.4
2024-07-01 18:21:28,2024-07-01 18:42:28,海淀区,顺义区,39.7,13.6
2024-06-13 20:37:04,2024-06-13 20:49:04,东城区,朝阳区,30.5,9.3
2024-06-18 17:01:02,2024-06-18 17:11:02,朝阳区,昌平区,19.0,4.4
2024-06-28 11:22:14,2024-06-28 11:28:14,西城区,东城区,15.3,3.5
2024-06-19 19:41:03,2024-06-19 19:58:03,顺义区,门头沟区,35.9,10.9
2024-06-18 12:39:06,2024-06-18 12:46:06,通州区,房山区,18.1,4.9
2024-06-17 23:50:09,2024-06-18 00:04:09,西城区,东城区,18.7,5.0
2024-06-24 12:46:54,2024-06-24 12:58:54,东城区,丰台区,19.0,5.5
2024-06-20 18:18:51,2024-06-20 18:21:51,朝阳区,通州区,15.8,1.0
2024-07-01 18:08:42,2024-07-01 18:14:42,东城区,海淀区,14.0,2.9
2024-06-29 18:21:34,2024-06-29 18:32:34,通州区,顺义区,22.3,6.8
2024-06-01 09:01:40,2024-06-01 09:11:40,昌平区,昌平区,23.8,7.4
2024-06-18 14:43:25,2024-06-18 15:01:25,丰台区,房山区,36.6,12.8
2024-06-11 11:18:54,2024-06-11 11:32:54,海淀区,门头沟区,29.6,8.3
2024-06-19 11:15:01,2024-06-19 11:25:01,大兴区,丰台区,19.2,4.7
2024-06-30 05:47:39,2024-06-30 05:56:39,海淀区,大兴区,27.0,7.0
2024-06-19 14:11:21,2024-06-19 14:14:21,西城区,顺义区,14.3,1.2
2024-06-20 15:31:54,2024-06-20 15:40:54,海淀区,海淀区,23.0,5.2
2024-06-01 19:22:24,2024-06-01 19:29:24,大兴区,丰台区,15.8,3.2
2024-06-21 13:26:57,2024-06-21 13:44:57,朝阳区,顺义区,31.8,9.4
2024-06-29 14:31:37,2024-06-29 14:50:37,西城区,朝阳区,27.3,8.8
2024-06-15 11:14:40,2024-06-15 11:50:40,朝阳区,房山区,42.4,14.3
2024-06-04 12:02:19,2024-06-04 12:12:19,丰台区,海淀区,20.8,4.3
2024-06-05 07:09:04,2024-06-05 07:15:04,海淀区,通州区,16.7,3.2
2024-06-18 16:02:21,2024-06-18 16:25:21,大兴区,门头沟区,38.5,13.7
2024-06-05 17:21:52,2024-06-05 17:41:52,朝阳区,西城区,30.8,9.9
2024-06-07 09:32:51,2024-06-07 09:51:51,昌平区,石景山区,27.1,7.7
2024-06-22 18:31:27,2024-06-22 18:39:27,顺义区,通州区,16.7,4.3
2024-06-17 06:49:29,2024-06-17 07:12:29,大兴区,丰台区,32.4,11.4
2024-06-10 12:21:37,2024-06-10 12:24:37,朝阳区,大兴区,15.9,1.0
2024-06-24 11:33:05,2024-06-24 11:36:05,东城区,昌平区,13.9,1.0
2024-06-16 23:51:35,2024-06-17 00:04:35,朝阳区,西城区,24.3,7.3
2024-06-28 19:33:28,2024-06-28 20:04:28,海淀区,通州区,24.8,7.5
2024-06-09 14:51:01,2024-06-09 15:00:01,朝阳区,房山区,23.0,5.4
2024-06-20 16:40:36,2024-06-20 17:02:36,朝阳区,朝阳区,23.8,7.5
2024-06-16 04:38:21,2024-06-16 05:26:21,海淀区,丰台区,31.8,10.5
2024-06-23 18:33:11,2024-06-23 18:39:11,西城区,海淀区,16.9,4.3
2024-06-06 19:45:49,2024-06-06 20:06:49,顺义区,石景山区,34.3,11.7
2024-06-27 19:36:12,2024-06-27 19:51:12,丰台区,昌平区,18.9,5.1
2024-06-26 09:17:26,2024-06-26 09:20:26,丰台区,大兴区,18.0,1.8
2024-06-19 17:44:47,2024-06-19 18:08:47,朝阳区,大兴区,31.2,9.0
2024-06-12 16:02:42,2024-06-12 16:49:42,顺义区,朝阳区,52.9,18.8
2024-06-27 11:42:51,2024-06-27 11:55:51,石景山区,东城区,22.2,6.1
2024-06-15 18:45:13,2024-06-15 18:48:13,房山区,房山区,17.7,1.0
2024-06-20 06:58:16,2024-06-20 07:28:16,大兴区,顺义区,34.8,10.8
2024-06-10 16:49:34,2024-06-10 17:02:34,通州区,石景山区,32.5,10.7
2024-06-06 11:18:08,2024-06-06 11:33:08,海淀区,门头沟区,25.6,7.9
2024-06-10 23:16:02,2024-06-10 23:29:02,东城区,顺义区,34.4,10.3
2024-06-23 13:41:33,2024-06-23 13:52:33,大兴区,门头沟区,18.8,4.3
2024-06-25 13:38:31,2024-06-25 13:47:31,朝阳区,房山区,18.7,3.4
2024-06-01 20:07:55,2024-06-01 20:19:55,顺义区,海淀区,24.1,6.7
2024-06-04 18:13:37,2024-06-04 19:09:37,大兴区,丰台区,34.3,10.3
2024-06-18 12:01:39,2024-06-18 12:12:39,海淀区,丰台区,15.6,2.7
2024-06-17 12:20:31,2024-06-17 12:33:31,朝阳区,东城区,22.4,6.4
2024-06-11 11:46:35,2024-06-11 12:00:35,通州区,房山区,24.8,7.9
2024-06-20 18:33:13,2024-06-20 18:43:13,海淀区,房山区,24.9,6.8
2024-06-17 13:08:14,2024-06-17 13:11:14,朝阳区,丰台区,15.5,1.0
2024-06-06 09:52:37,2024-06-06 10:08:37,大兴区,丰台区,25.1,6.3
2024-06-03 19:34:33,2024-06-03 19:45:33,门头沟区,通州区,14.1,1.8
2024-06-02 19:13:30,2024-06-02 19:19:30,东城区,西城区,17.6,4.3
2024-06-17 07:57:00,2024-06-17 08:16:00,西城区,石景山区,32.2,10.9
2024-06-07 11:24:02,2024-06-07 11:40:02,通州区,丰台区,23.2,7.4
2024-06-23 13:59:39,2024-06-23 14:02:39,朝阳区,顺义区,16.0,1.0
2024-06-12 13:36:13,2024-06-12 13:43:13,石景山区,丰台区,18.1,4.2
2024-06-03 18:43:02,2024-06-03 19:13:02,丰台区,西城区,45.5,15.1
2024-06-28 19:53:25,2024-06-28 19:56:25,丰台区,大兴区,13.6,2.5
2024-06-29 16:53:21,2024-06-29 17:05:21,石景山区,东城区,23.7,7.6
2024-06-28 15:27:03,2024-06-28 15:57:03,西城区,通州区,41.3,14.0
2024-06-10 03:34:56,2024-06-10 04:17:56,西城区,门头沟区,40.4,14.0
2024-06-07 18:00:27,2024-06-07 18:09:27,石景山区,朝阳区,17.4,2.2
2024-06-18 07:28:12,2024-06-18 07:34:12,东城区,朝阳区,18.0,3.2
2024-06-13 14:23:32,2024-06-13 14:34:32,海淀区,朝阳区,22.9,7.3
2024-06-06 09:56:48,2024-06-06 10:23:48,西城区,顺义区,48.9,17.9
2024-06-21 11:04:41,2024-06-21 11:14:41,房山区,房山区,21.1,4.4
2024-06-08 19:19:33,2024-06-08 19:36:33,通州区,通州区,27.5,7.7
2024-06-10 19:27:18,2024-06-10 20:24:18,房山区,通州区,42.0,15.4
2024-06-13 08:37:56,2024-06-13 08:52:56,朝阳区,朝阳区,27.0,8.0
2024-06-09 17:35:24,2024-06-09 17:59:24,东城区,大兴区,37.1,11.4
2024-06-22 10:48:18,2024-06-22 11:23:18,朝阳区,丰台区,38.9,13.7
2024-06-01 13:49:24,2024-06-01 14:25:24,石景山区,顺义区,52.5,18.0
2024-06-24 10:43:32,2024-06-24 11:12:32,朝阳区,昌平区,37.9,12.8
2024-06-02 08:49:33,2024-06-02 09:03:33,东城区,西城区,36.9,11.4
2024-06-25 03:42:53,2024-06-25 04:13:53,石景山区,东城区,42.6,14.0
2024-06-12 12:15:01,2024-06-12 12:21:01,大兴区,房山区,15.0,3.6
2024-06-20 08:17:43,2024-06-20 08:26:43,丰台区,顺义区,18.8,4.2
2024-06-17 17:16:11,2024-06-17 17:24:11,丰台区,海淀区,23.5,5.6
2024-06-12 16:51:17,2024-06-12 17:12:17,大兴区,西城区,30.2,10.2
2024-06-11 11:51:07,2024-06-11 12:07:07,朝阳区,丰台区,26.7,7.2
2024-06-26 06:49:33,2024-06-26 06:53:33,通州区,大兴区,15.4,2.7
2024-06-25 12:33:10,2024-06-25 12:52:10,东城区,石景山区,33.7,10.2
2024-06-04 07:10:48,2024-06-04 07:26:48,东城区,丰台区,21.5,6.2
2024-06-02 09:41:18,2024-06-02 09:58:18,朝阳区,朝阳区,34.9,12.1
2024-06-13 09:29:55,2024-06-13 09:39:55,门头沟区,通州区,22.0,6.8
2024-06-02 17:39:51,2024-06-02 17:47:51,昌平区,昌平区,18.0,5.1
2024-06-01 14:34:23,2024-06-01 15:09:23,昌平区,顺义区,40.6,14.1
2024-06-26 19:03:43,2024-06-26 19:17:43,西城区,房山区,26.9,8.4
2024-06-05 10:51:59,2024-06-05 11:10:59,石景山区,朝阳区,30.4,9.2
2024-06-23 20:28:49,2024-06-23 20:31:49,海淀区,石景山区,13.9,1.0
2024-06-12 08:59:22,2024-06-12 09:12:22,朝阳区,石景山区,31.4,10.7
2024-06-09 13:39:17,2024-06-09 13:49:17,东城区,石景山区,23.3,6.5
2024-06-12 11:27:58,2024-06-12 12:16:58,通州区,丰台区,35.9,11.1
2024-06-03 19:26:02,2024-06-03 19:35:02,石景山区,房山区,25.9,7.3
2024-06-21 23:42:32,2024-06-22 00:01:32,顺义区,丰台区,36.6,11.1
2024-06-10 12:06:45,2024-06-10 12:34:45,房山区,西城区,27.8,8.6
2024-06-21 13:14:37,2024-06-21 13:32:37,海淀区,通州区,30.6,10.4
2024-06-10 13:47:08,2024-06-10 13:50:08,通州区,顺义区,16.5,1.0
2024-06-30 18:22:29,2024-06-30 19:09:29,大兴区,海淀区,50.1,18.2
2024-06-11 08:55:54,2024-06-11 09:16:54,石景山区,海淀区,41.3,13.4
2024-06-08 11:13:30,2024-06-08 11:18:30,房山区,大兴区,16.7,3.2
2024-06-19 18:40:23,2024-06-19 18:51:23,东城区,大兴区,27.3,8.4
2024-06-01 13:58:49,2024-06-01 14:10:49,西城区,石景山区,25.7,6.6
2024-06-11 17:54:38,2024-06-11 17:59:38,大兴区,门头沟区,14.7,2.1
2024-06-24 12:17:06,2024-06-24 12:30:06,昌平区,通州区,28.4,8.9
2024-06-20 13:43:10,2024-06-20 14:12:10,大兴区,顺义区,37.6,13.3
2024-06-02 07:44:35,2024-06-02 07:59:35,海淀区,丰台区,24.6,6.4
2024-06-19 10:51:39,2024-06-19 10:57:39,朝阳区,顺义区,15.7,3.9
2024-06-24 15:38:58,2024-06-24 15:41:58,海淀区,通州区,18.0,1.0
2024-06-04 18:51:51,2024-06-04 18:54:51,海淀区,海淀区,16.0,1.0
2024-06-21 19:14:43,2024-06-21 19:34:43,大兴区,通州区,39.7,12.7
2024-06-21 13:39:34,2024-06-21 14:03:34,朝阳区,顺义区,42.3,13.7
2024-06-01 17:09:28,2024-06-01 17:49:28,通州区,门头沟区,41.1,15.0
2024-06-23 05:54:34,2024-06-23 06:03:34,海淀区,昌平区,24.4,5.8
2024-06-23 00:15:28,2024-06-23 00:26:28,海淀区,通州区,23.8,6.4
2024-06-12 12:31:09,2024-06-12 12:41:09,西城区,海淀区,21.7,5.9
2024-06-06 12:37:24,2024-06-06 12:50:24,朝阳区,顺义区,25.4,6.4
2024-06-10 11:40:07,2024-06-10 11:43:07,大兴区,通州区,15.8,1.0
2024-06-04 07:38:05,2024-06-04 08:04:05,大兴区,朝阳区,36.1,12.8
2024-06-28 11:01:39,2024-06-28 11:28:39,朝阳区,顺义区,31.2,10.0
2024-06-06 12:56:55,2024-06-06 13:05:55,东城区,东城区,20.9,6.3
2024-06-14 19:55:11,2024-06-14 20:02:11,海淀区,海淀区,14.5,3.3
2024-07-01 11:28:08,2024-07-01 11:59:08,东城区,昌平区,28.7,8.5
2024-06-12 19:41:13,2024-06-12 19:48:13,朝阳区,丰台区,16.9,2.8
2024-06-03 16:19:41,2024-06-03 16:43:41,西城区,昌平区,48.5,16.5
2024-06-07 18:28:53,2024-06-07 18:43:53,昌平区,门头沟区,31.9,10.7
2024-06-05 18:37:11,2024-06-05 18:57:11,顺义区,通州区,30.4,10.3
2024-06-27 23:47:56,2024-06-28 00:08:56,海淀区,昌平区,36.2,11.2
2024-06-07 09:35:25,2024-06-07 09:47:25,通州区,顺义区,27.8,8.6
2024-06-26 19:43:19,2024-06-26 20:14:19,西城区,昌平区,53.3,18.4
2024-06-02 03:54:15,2024-06-02 03:59:15,朝阳区,门头沟区,15.5,2.8
2024-06-20 12:01:00,2024-06-20 12:21:00,朝阳区,门头沟区,24.7,6.3
2024-06-28 16:10:47,2024-06-28 16:30:47,西城区,西城区,32.2,10.1
2024-06-21 19:30:48,2024-06-21 19:35:48,西城区,石景山区,15.3,3.3
2024-06-01 18:34:47,2024-06-01 18:55:47,海淀区,通州区,23.6,7.3
2024-06-16 08:31:59,2024-06-16 08:34:59,东城区,海淀区,16.7,1.0
2024-06-17 12:18:43,2024-06-17 12:28:43,丰台区,西城区,26.0,6.9
2024-06-19 07:18:30,2024-06-19 07:51:30,石景山区,顺义区,33.5,10.3
2024-06-07 17:30:22,2024-06-07 17:36:22,朝阳区,房山区,14.2,3.2
2024-06-21 10:32:33,2024-06-21 10:48:33,大兴区,顺义区,28.4,9.6
2024-06-01 13:55:47,2024-06-01 14:09:47,通州区,昌平区,24.0,5.8
2024-06-06 21:11:46,2024-06-06 21:15:46,朝阳区,东城区,14.1,1.0
2024-07-01 09:13:50,2024-07-01 10:08:50,朝阳区,通州区,28.2,9.2
2024-06-20 10:06:28,2024-06-20 10:39:28,昌平区,石景山区,57.6,21.2
2024-06-14 11:33:41,2024-06-14 11:46:41,西城区,昌平区,27.3,8.0
2024-06-26 22:00:43,2024-06-26 22:12:43,西城区,门头沟区,19.7,5.0
2024-06-24 11:06:00,2024-06-24 11:18:00,石景山区,顺义区,22.8,6.1
2024-06-05 17:23:23,2024-06-05 17:29:23,西城区,丰台区,16.5,3.6
2024-06-30 17:38:13,2024-06-30 17:57:13,朝阳区,房山区,36.7,12.3
2024-06-28 11:09:32,2024-06-28 11:12:32,西城区,房山区,15.9,1.0
2024-06-20 08:32:24,2024-06-20 08:46:24,海淀区,东城区,25.0,7.8
2024-06-10 08:14:31,2024-06-10 08:39:31,西城区,房山区,36.4,12.7
2024-06-12 01:32:13,2024-06-12 02:11:13,昌平区,海淀区,39.6,13.3
2024-06-11 07:04:50,2024-06-11 07:13:50,昌平区,通州区,16.1,3.4
2024-06-05 19:43:59,2024-06-05 20:12:59,顺义区,石景山区,31.0,10.5
2024-06-29 12:16:20,2024-06-29 12:26:20,通州区,房山区,23.5,6.5
2024-06-19 19:21:36,2024-06-19 19:33:36,昌平区,大兴区,21.3,5.6
2024-06-01 11:49:16,2024-06-01 11:58:16,朝阳区,朝阳区,15.7,2.7
2024-06-22 15:53:13,2024-06-22 16:29:13,昌平区,东城区,49.2,16.8
2024-06-29 11:02:14,2024-06-29 11:42:14,顺义区,西城区,40.3,13.6
2024-06-26 22:20:57,2024-06-26 22:49:57,朝阳区,西城区,29.9,10.2
2024-06-09 14:57:02,2024-06-09 15:20:02,东城区,东城区,37.8,11.8
2024-06-26 11:42:50,2024-06-26 11:59:50,东城区,昌平区,27.8,8.4
2024-06-18 13:34:50,2024-06-18 13:37:50,昌平区,东城区,15.9,1.0
2024-06-15 08:11:53,2024-06-15 08:24:53,通州区,海淀区,19.7,5.9
2024-06-17 16:48:21,2024-06-17 16:58:21,朝阳区,顺义区,27.2,7.1
2024-06-22 06:45:48,2024-06-22 07:00:48,海淀区,丰台区,28.2,8.6
2024-06-03 14:40:08,2024-06-03 14:53:08,昌平区,东城区,34.1,11.8
2024-06-09 13:28:54,2024-06-09 13:40:54,海淀区,东城区,33.7,10.4
2024-06-19 14:18:10,2024-06-19 14:56:10,通州区,顺义区,43.0,14.0
2024-06-23 13:18:54,2024-06-23 13:27:54,西城区,石景山区,25.6,6.5
2024-06-04 13:29:34,2024-06-04 13:52:34,朝阳区,通州区,34.4,10.8
2024-06-26 17:31:32,2024-06-26 17:47:32,海淀区,海淀区,20.5,6.2
2024-06-22 08:27:53,2024-06-22 09:04:53,昌平区,石景山区,48.6,16.3
2024-06-21 14:00:57,2024-06-21 14:44:57,通州区,大兴区,46.9,16.6
2024-06-01 00:34:54,2024-06-01 00:47:54,东城区,大兴区,22.0,6.3
2024-06-16 19:28:27,2024-06-16 19:39:27,通州区,朝阳区,23.7,5.6
2024-07-01 12:29:00,2024-07-01 12:47:00,朝阳区,东城区,30.5,9.3
2024-06-11 05:51:51,2024-06-11 06:32:51,顺义区,大兴区,42.7,14.1
2024-06-10 17:05:48,2024-06-10 18:02:48,大兴区,海淀区,36.4,11.5
2024-06-12 20:27:36,2024-06-12 21:01:36,东城区,朝阳区,37.2,12.8
2024-06-29 14:25:11,2024-06-29 14:41:11,昌平区,石景山区,38.1,12.4
2024-06-16 14:12:48,2024-06-16 14:42:48,西城区,顺义区,48.4,16.6
2024-06-18 18:47:12,2024-06-18 18:55:12,朝阳区,丰台区,25.0,6.1
2024-06-22 12:03:32,2024-06-22 12:15:32,西城区,顺义区,22.7,6.6
2024-06-02 13:53:16,2024-06-02 14:21:16,通州区,门头沟区,46.8,15.9
2024-06-15 09:41:05,2024-06-15 09:59:05,石景山区,朝阳区,23.9,7.3
2024-06-15 00:38:17,2024-06-15 00:56:17,朝阳区,东城区,24.0,7.7
2024-06-27 19:20:14,2024-06-27 19:34:14,石景山区,大兴区,24.5,7.1
2024-06-28 08:53:50,2024-06-28 08:59:50,通州区,朝阳区,18.6,3.7
2024-06-25 14:26:31,2024-06-25 14:39:31,丰台区,丰台区,23.8,7.0
2024-06-14 17:36:51,2024-06-14 17:48:51,东城区,丰台区,24.5,7.3
2024-06-13 13:06:35,2024-06-13 13:19:35,房山区,海淀区,23.3,6.0
2024-06-30 08:41:15,2024-06-30 08:44:15,大兴区,东城区,17.6,1.0
2024-06-09 17:33:56,2024-06-09 17:52:56,海淀区,房山区,22.0,6.5
2024-06-17 07:53:35,2024-06-17 09:11:35,海淀区,房山区,38.7,13.5
2024-06-15 13:17:32,2024-06-15 13:23:32,朝阳区,通州区,13.6,1.0
2024-07-01 18:23:55,2024-07-01 18:42:55,海淀区,西城区,27.8,8.9
2024-06-30 20:07:45,2024-06-30 20:18:45,西城区,房山区,29.4,9.3
2024-06-19 19:34:01,2024-06-19 19:52:01,昌平区,昌平区,25.7,8.1
2024-06-20 08:52:22,2024-06-20 09:08:22,西城区,东城区,27.4,9.2
2024-06-20 11:34:27,2024-06-20 12:25:27,丰台区,顺义区,41.3,15.1
2024-06-04 11:55:59,2024-06-04 12:00:59,石景山区,房山区,19.2,3.9
2024-06-18 08:09:54,2024-06-18 08:19:54,通州区,房山区,20.9,5.7
2024-07-01 07:41:15,2024-07-01 07:52:15,西城区,门头沟区,21.7,6.6
2024-06-15 09:38:58,2024-06-15 09:57:58,海淀区,门头沟区,29.4,10.1
2024-06-05 21:47:52,2024-06-05 21:59:52,东城区,海淀区,18.2,4.4
2024-06-02 15:06:02,2024-06-02 15:39:02,朝阳区,通州区,24.5,6.5
2024-06-26 21:58:13,2024-06-26 22:17:13,海淀区,通州区,21.8,6.8
2024-06-20 12:19:41,2024-06-20 12:41:41,朝阳区,昌平区,36.1,12.9
2024-06-07 10:38:38,2024-06-07 10:44:38,朝阳区,昌平区,17.7,2.9
2024-06-10 12:44:41,2024-06-10 13:04:41,海淀区,通州区,36.8,11.2
2024-06-19 19:43:07,2024-06-19 19:59:07,西城区,大兴区,29.3,10.0
2024-06-06 18:51:06,2024-06-06 19:15:06,海淀区,昌平区,33.8,10.7
